Time Stamp (EST),Player Name,Serial,Set,Tier,Series,Play,Date of Moment,Team,Circulation Count,Owned,Unique Owners,In Packs,Minted,Held by TS,Collector Score,Gain/Loss,Purchase Price,Low Ask,4h,24h,7d,Listings,Purchase Date,Top Shot Debut,Rookie Premiere,Rookie Mint,Rookie Year,Edition State,Play ID,Set ID,Top Shot Link
2022-01-16 22:48,Tobias Harris,6946,Base Set,Common,2,Jump Shot,2021-01-28 00:30:00+00:00,Philadelphia 76ers,40000,36611,0,2393,1789,0,12,4.00,0,4.00,0.00,0.00,0.00,2402,2022-01-09 00:00:10+00:00,False,False,False,False,VISIBLE,f86217e1-8ebf-45c6-9cb3-e770e03d2bea,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f86217e1-8ebf-45c6-9cb3-e770e03d2bea
2022-01-16 22:48,Ivica Zubac,26346,Base Set,Common,2,Dunk,2021-01-10 21:00:00+00:00,LA Clippers,40000,35668,0,2905,2633,0,12,-3.00,7,4.00,0.00,0.00,0.00,1515,2021-11-27 02:30:01+00:00,False,False,False,False,VISIBLE,640ee62f-30df-4d60-a5cf-91642cd8331e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+640ee62f-30df-4d60-a5cf-91642cd8331e
2022-01-16 22:48,Skylar Mays,2694,Base Set,Common,2,Dunk,2021-02-13 00:30:00+00:00,Atlanta Hawks,12000,11215,0,542,251,0,12,19.00,0,19.00,-9.52,-5.00,-5.00,598,2021-04-30 01:00:07+00:00,True,False,True,True,VISIBLE,7be73d5f-c696-4b28-a94b-de9788e764f3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7be73d5f-c696-4b28-a94b-de9788e764f3
2022-01-16 22:48,Alex Caruso,30536,Base Set,Common,2,Block,2021-02-17 01:00:00+00:00,Los Angeles Lakers,40000,35715,0,2837,1762,0,12,-1.00,6,5.00,0.00,0.00,0.00,1910,2021-04-16 05:36:13+00:00,False,False,False,False,VISIBLE,41b16a7d-d172-46bb-915a-3898af25f10e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+41b16a7d-d172-46bb-915a-3898af25f10e
2022-01-16 22:47,Dwight Howard,19955,Base Set,Common,2,Dunk,2021-03-14 22:30:00+00:00,Philadelphia 76ers,40000,36553,0,2488,1709,0,12,0.00,4,4.00,0.00,0.00,0.00,2597,2021-10-01 19:38:18+00:00,False,False,False,False,VISIBLE,f49dab69-5b84-42c3-9cd3-00735eaa7b67,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f49dab69-5b84-42c3-9cd3-00735eaa7b67
2022-01-16 22:47,Mikal Bridges,20337,Base Set,Common,2,Assist,2021-01-21 02:30:00+00:00,Phoenix Suns,40000,36599,0,2434,1691,0,12,-7.00,10,3.00,-25.00,-25.00,-25.00,1601,2021-07-15 15:35:29+00:00,False,False,False,False,VISIBLE,375d35a4-c42e-473e-9d0f-52c2fb7be255,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+375d35a4-c42e-473e-9d0f-52c2fb7be255
2022-01-16 22:47,Obi Toppin,3488,Base Set,Common,2,Dunk,2021-02-26 00:30:00+00:00,New York Knicks,40000,36580,0,2479,1053,0,12,4.00,0,4.00,-20.00,-20.00,-20.00,1868,2021-04-22 23:17:33+00:00,False,False,True,True,VISIBLE,7a4d8373-4703-43aa-8b0d-b79571a27956,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+7a4d8373-4703-43aa-8b0d-b79571a27956
2022-01-16 22:47,Dejounte Murray,14318,Base Set,Common,2,3 Pointer,2021-02-09 01:30:00+00:00,San Antonio Spurs,40000,36524,0,2507,1559,0,12,0.00,9,9.00,-10.00,0.00,50.00,778,2022-01-15 04:26:44+00:00,False,False,False,False,VISIBLE,ef504735-3781-4831-a48d-0c71da0540ac,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ef504735-3781-4831-a48d-0c71da0540ac
2022-01-16 22:47,Michael Porter Jr.,1877,Base Set,Common,2,Dunk,2021-02-26 02:00:00+00:00,Denver Nuggets,35000,32977,0,1648,654,0,12,5.00,0,5.00,0.00,0.00,0.00,1759,2021-05-02 23:52:06+00:00,False,False,False,False,VISIBLE,707cca92-f283-496b-9850-2e135632a6ad,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+707cca92-f283-496b-9850-2e135632a6ad
2022-01-16 22:47,Justise Winslow,2874,Base Set,Common,2,Jump Shot,2021-03-01 01:00:00+00:00,Memphis Grizzlies,12000,11262,0,541,227,0,12,10.00,0,10.00,0.00,0.00,0.00,441,2021-05-07 21:14:20+00:00,True,False,False,False,VISIBLE,9a2815a2-1fb0-4f55-834a-cd42198d8aa6,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9a2815a2-1fb0-4f55-834a-cd42198d8aa6
2022-01-16 22:47,Marc Gasol,32283,Base Set,Common,2,Jump Shot,2021-01-19 03:00:00+00:00,Los Angeles Lakers,40000,36565,0,2448,1304,0,12,0.00,5,5.00,0.00,0.00,25.00,1754,2021-04-16 17:35:15+00:00,False,False,False,False,VISIBLE,8a08ab7b-747d-464c-b39a-23f6ac7736ea,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+8a08ab7b-747d-464c-b39a-23f6ac7736ea
2022-01-16 22:47,Brandon Clarke,18053,Base Set,Common,2,Dunk,2021-03-11 01:00:00+00:00,Memphis Grizzlies,40000,36534,0,2461,2003,0,12,0.00,4,4.00,0.00,0.00,0.00,2378,2022-01-14 00:56:49+00:00,False,False,False,False,VISIBLE,86928b4f-ecb0-48d4-adaf-95eebc85e6dc,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+86928b4f-ecb0-48d4-adaf-95eebc85e6dc
2022-01-16 22:47,Alex Len,6283,Base Set,Common,2,Dunk,2021-04-01 23:00:00+00:00,Washington Wizards,12000,11239,0,534,264,0,12,7.00,0,7.00,0.00,0.00,-12.50,541,2021-07-09 03:45:19+00:00,True,False,False,False,VISIBLE,f335155b-8806-472e-aed4-22f8b6eb2cec,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f335155b-8806-472e-aed4-22f8b6eb2cec
2022-01-16 22:46,Cameron Payne,7556,Base Set,Common,2,Assist,2021-03-05 03:00:00+00:00,Phoenix Suns,40000,36471,0,2342,2106,0,12,-6.00,10,4.00,0.00,0.00,0.00,1746,2021-07-07 22:26:07+00:00,False,False,False,False,VISIBLE,f990d8ff-4c15-4547-9f8e-6fb4219904dc,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f990d8ff-4c15-4547-9f8e-6fb4219904dc
2022-01-16 22:46,Harrison Barnes,23326,Base Set,Common,2,3 Pointer,2021-03-28 02:00:00+00:00,Sacramento Kings,35000,33003,0,1519,933,0,12,5.00,0,5.00,0.00,25.00,0.00,1466,2021-04-27 06:18:14+00:00,False,False,False,False,VISIBLE,9c3112e0-b4f1-46d5-9081-1250ee8cd906,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9c3112e0-b4f1-46d5-9081-1250ee8cd906
2022-01-16 22:46,Xavier Tillman,24339,Base Set,Common,2,Dunk,2021-01-18 22:00:00+00:00,Memphis Grizzlies,40000,36571,0,2268,1429,0,12,-3.00,7,4.00,0.00,0.00,0.00,1915,2021-10-13 19:46:57+00:00,False,False,True,True,VISIBLE,b682d618-5502-4ef7-a179-f60f9c542fd5,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b682d618-5502-4ef7-a179-f60f9c542fd5
2022-01-16 22:46,Christian Wood,13434,Base Set,Common,2,Dunk,2021-03-21 18:00:00+00:00,Houston Rockets,40000,36513,0,2342,2014,0,12,4.00,0,4.00,0.00,0.00,0.00,2016,2022-01-08 01:23:43+00:00,False,False,False,False,VISIBLE,1461914c-de6d-4484-9b19-0324e827667e,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1461914c-de6d-4484-9b19-0324e827667e
2022-01-16 22:46,Talen Horton-Tucker,19601,Base Set,Common,2,Dunk,2021-02-07 03:00:00+00:00,Los Angeles Lakers,40000,36475,0,2317,1502,0,12,0.00,5,5.00,0.00,0.00,0.00,1733,2021-05-10 02:44:24+00:00,False,False,False,False,VISIBLE,b1aa619a-f4c0-4c3f-9c25-db8a150d16b7,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+b1aa619a-f4c0-4c3f-9c25-db8a150d16b7
2022-01-16 22:46,Isaiah Stewart,31728,Base Set,Common,2,Dunk,2021-03-28 00:00:00+00:00,Detroit Pistons,40000,36550,0,2259,1385,0,12,-2.00,7,5.00,0.00,0.00,0.00,1674,2021-10-13 19:49:37+00:00,False,False,True,True,VISIBLE,879078eb-177a-4cd4-9906-c94332c28c83,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+879078eb-177a-4cd4-9906-c94332c28c83
2022-01-16 22:46,Gordon Hayward,15641,Base Set,Common,2,Dunk,2021-03-15 23:00:00+00:00,Charlotte Hornets,40000,36587,0,2276,1396,0,12,7.00,0,7.00,0.00,0.00,0.00,1462,2021-05-07 21:14:20+00:00,False,False,False,False,VISIBLE,f2cd4deb-09cf-4efc-b147-cf35ce888642,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f2cd4deb-09cf-4efc-b147-cf35ce888642
2022-01-16 22:46,Danilo Gallinari,29906,Base Set,Common,2,Jump Shot,2021-02-25 00:30:00+00:00,Atlanta Hawks,40000,36592,0,2275,2075,0,12,4.00,0,4.00,0.00,0.00,0.00,2257,2021-04-22 23:17:33+00:00,False,False,False,False,VISIBLE,66f355d4-6030-4fd9-bcfd-69209b2026c5,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+66f355d4-6030-4fd9-bcfd-69209b2026c5
2022-01-16 22:45,James Harden,26756,Base Set,Common,2,Assist,2021-02-14 01:30:00+00:00,Brooklyn Nets,40000,36418,0,2380,1338,0,12,3.00,6,9.00,12.50,0.00,0.00,1413,2021-10-17 07:57:13+00:00,False,False,False,False,VISIBLE,97cf5248-fcb1-4531-bc73-3a0e01e710fb,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+97cf5248-fcb1-4531-bc73-3a0e01e710fb
2022-01-16 22:45,Onyeka Okongwu,6244,Base Set,Common,2,Dunk,2021-04-03 01:00:00+00:00,Atlanta Hawks,40000,36413,0,2391,1445,0,12,-3.00,8,5.00,25.00,25.00,0.00,1537,2021-10-13 19:54:01+00:00,False,False,True,True,VISIBLE,c180cd70-be41-4512-b3e7-204adc96b19a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+c180cd70-be41-4512-b3e7-204adc96b19a
2022-01-16 22:42,Markieff Morris,15795,Base Set,Common,2,Dunk,2021-05-01 02:30:00+00:00,Los Angeles Lakers,40000,34024,0,3644,2976,0,12,0.00,4,4.00,0.00,-20.00,0.00,1264,2021-07-13 01:40:47+00:00,False,False,False,False,VISIBLE,bb504ccb-5929-4238-9efd-93597183c67f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+bb504ccb-5929-4238-9efd-93597183c67f
2022-01-16 22:42,Kenrich Williams,5129,Base Set,Common,2,Layup,2021-03-28 01:00:00+00:00,Oklahoma City Thunder,12000,10286,0,1043,704,0,12,-5.00,9,4.00,0.00,0.00,0.00,376,2022-01-09 05:36:27+00:00,True,False,False,False,VISIBLE,10341a0e-af57-4a52-87a9-6bfef2add1b3,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+10341a0e-af57-4a52-87a9-6bfef2add1b3
2022-01-16 22:43,Kristaps Porziņģis,10295,Base Set,Common,2,Dunk,2021-04-09 01:00:00+00:00,Dallas Mavericks,40000,33948,0,3719,3008,0,12,-1.00,5,4.00,0.00,0.00,0.00,1548,2021-12-28 04:43:45+00:00,False,False,False,False,VISIBLE,25a8a7dd-64e3-43ba-87a1-c7521499a068,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+25a8a7dd-64e3-43ba-87a1-c7521499a068
2022-01-16 22:43,Ja Morant,12719,Base Set,Common,2,Block,2021-04-20 01:00:00+00:00,Memphis Grizzlies,40000,34032,0,3593,2509,0,12,10.00,0,10.00,0.00,0.00,25.00,1036,2021-12-25 17:17:50+00:00,False,False,False,False,VISIBLE,ed35c7bc-de88-490a-84fa-90461711d8d2,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ed35c7bc-de88-490a-84fa-90461711d8d2
2022-01-16 22:43,Luguentz Dort,17113,Base Set,Common,2,3 Pointer,2021-02-25 01:00:00+00:00,Oklahoma City Thunder,40000,33919,0,3736,3150,0,12,4.00,0,4.00,-20.00,0.00,-20.00,665,2021-06-11 20:57:52+00:00,False,False,False,False,VISIBLE,4f9b2aee-ff92-4b85-8eb7-aaee2754ac98,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4f9b2aee-ff92-4b85-8eb7-aaee2754ac98
2022-01-16 22:43,Cameron Johnson,19088,Base Set,Common,2,Layup,2021-02-04 02:30:00+00:00,Phoenix Suns,40000,33944,0,3698,3382,0,12,-5.00,9,4.00,0.00,0.00,0.00,1389,2021-07-12 02:32:48+00:00,False,False,False,False,VISIBLE,efc8116d-cc6f-4f10-8640-32590d8ac2a2,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+efc8116d-cc6f-4f10-8640-32590d8ac2a2
2022-01-16 22:43,Carmelo Anthony,17749,Base Set,Common,2,3 Pointer,2021-05-04 00:00:00+00:00,Portland Trail Blazers,40000,34023,0,3586,2769,0,12,5.00,0,5.00,0.00,0.00,25.00,1431,2022-01-07 03:30:51+00:00,False,False,False,False,VISIBLE,ce249fb2-9651-45c4-8855-77962a8b2d6a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ce249fb2-9651-45c4-8855-77962a8b2d6a
2022-01-16 22:44,Dāvis Bertāns,22329,Base Set,Common,2,Dunk,2021-03-05 00:00:00+00:00,Washington Wizards,40000,35604,0,2854,2724,0,12,4.00,0,4.00,33.33,0.00,0.00,2185,2022-01-08 01:23:43+00:00,False,False,False,False,VISIBLE,e007d107-d022-4401-9342-30af7353dd59,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e007d107-d022-4401-9342-30af7353dd59
2022-01-16 22:44,Steph Curry,723,Base Set,Common,2,3 Pointer,2021-02-07 01:30:00+00:00,Golden State Warriors,40000,35683,0,2757,1579,0,12,16.00,0,16.00,0.00,-5.88,-15.79,1927,2021-06-25 20:33:24+00:00,False,False,False,False,VISIBLE,4d0963de-25c4-4658-8431-8aabbb2ff5fb,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4d0963de-25c4-4658-8431-8aabbb2ff5fb
2022-01-16 22:44,Luka Dončić,18490,Base Set,Common,2,Assist,2021-01-21 00:00:00+00:00,Dallas Mavericks,40000,35674,0,2769,1599,0,12,2.00,6,8.00,0.00,0.00,0.00,1808,2021-07-09 17:13:41+00:00,False,False,False,False,VISIBLE,51f2143b-a9a7-4bd1-8784-2e5a111c144c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+51f2143b-a9a7-4bd1-8784-2e5a111c144c
2022-01-16 22:44,Josh Jackson,20515,Base Set,Common,2,Dunk,2021-02-12 01:00:00+00:00,Detroit Pistons,40000,35563,0,2877,2776,0,12,4.00,0,4.00,0.00,0.00,0.00,2155,2021-12-25 17:17:50+00:00,False,False,False,False,VISIBLE,d3db9966-e94b-4ac0-856b-c6ab7a24a7c8,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d3db9966-e94b-4ac0-856b-c6ab7a24a7c8
2022-01-16 22:44,Marcus Morris,31430,Base Set,Common,2,3 Pointer,2021-01-31 18:00:00+00:00,LA Clippers,40000,35631,0,2819,2661,0,12,4.00,0,4.00,0.00,0.00,0.00,1973,2021-05-11 00:39:11+00:00,False,False,False,False,VISIBLE,d365ddff-b663-4a65-921e-de88c021bb6b,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+d365ddff-b663-4a65-921e-de88c021bb6b
2022-01-16 22:44,Nicolas Batum,5527,Base Set,Common,2,Block,2021-03-30 02:00:00+00:00,LA Clippers,12000,10810,0,809,420,0,12,8.00,0,8.00,-11.11,-11.11,0.00,364,2021-05-11 00:39:05+00:00,True,False,False,False,VISIBLE,fc801417-5e69-4799-b66b-0ebea58b337f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+fc801417-5e69-4799-b66b-0ebea58b337f
2022-01-16 22:44,Pascal Siakam,1368,Base Set,Common,2,Dunk,2021-02-01 00:00:00+00:00,Toronto Raptors,40000,35707,0,2727,1806,0,12,7.00,0,7.00,16.67,16.67,16.67,904,2021-12-25 17:17:50+00:00,False,False,False,False,VISIBLE,9350f6b8-eb6b-4c3b-bf4a-d73685442815,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9350f6b8-eb6b-4c3b-bf4a-d73685442815
2022-01-16 22:44,Pascal Siakam,6547,Base Set,Common,2,Dunk,2021-02-01 00:00:00+00:00,Toronto Raptors,40000,35707,0,2727,1806,0,12,7.00,0,7.00,16.67,16.67,16.67,904,2021-06-11 20:57:52+00:00,False,False,False,False,VISIBLE,9350f6b8-eb6b-4c3b-bf4a-d73685442815,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9350f6b8-eb6b-4c3b-bf4a-d73685442815
2022-01-16 22:45,Gary Trent Jr.,4387,Base Set,Common,2,3 Pointer,2021-04-05 23:00:00+00:00,Toronto Raptors,12000,10873,0,741,394,0,12,43.00,0,43.00,-2.27,4.88,22.86,241,2021-05-07 21:14:20+00:00,True,False,False,False,VISIBLE,01ddda5e-d858-4ef9-b1fe-972294a942db,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+01ddda5e-d858-4ef9-b1fe-972294a942db
2022-01-16 22:50,Ja Morant,15625,Base Set,Common,2,Layup,2021-01-31 01:30:00+00:00,Memphis Grizzlies,35000,32853,0,1713,492,0,12,3.00,7,10.00,0.00,0.00,11.11,1842,2021-09-22 01:06:17+00:00,False,False,False,False,VISIBLE,822f0c4f-1801-4c25-a5ee-b81bf1910e51,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+822f0c4f-1801-4c25-a5ee-b81bf1910e51
2022-01-16 22:54,Kevin Durant,37786,Base Set,Common,2,Dunk,2021-02-01 00:00:00+00:00,Brooklyn Nets,40000,35541,0,2722,1768,0,12,-17.00,33,16.00,-11.11,-11.11,-44.83,2154,2021-09-22 00:56:04+00:00,False,False,False,False,VISIBLE,4b5d448f-0562-4ed9-9911-54e073e6bdbb,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+4b5d448f-0562-4ed9-9911-54e073e6bdbb
2022-01-16 22:49,Khris Middleton,37813,Base Set,Common,2,Assist,2021-01-12 00:00:00+00:00,Milwaukee Bucks,40000,36621,0,2361,1169,0,12,-6.00,12,6.00,0.00,0.00,0.00,1335,2021-07-07 22:24:27+00:00,False,False,False,False,VISIBLE,e44cce40-0893-4953-84d0-c11c4454b948,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+e44cce40-0893-4953-84d0-c11c4454b948
2022-01-16 22:49,LaMelo Ball,37502,Base Set,Common,2,Layup,2020-12-27 00:00:00+00:00,Charlotte Hornets,40000,36556,0,2443,1007,0,12,0.00,56,56.00,-1.75,-3.45,0.00,2183,2022-01-17 03:36:45+00:00,False,False,True,True,VISIBLE,3945d324-3e52-4474-b151-1da259242450,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3945d324-3e52-4474-b151-1da259242450
2022-01-16 22:48,Derrick Rose,35862,Base Set,Common,2,Layup,2021-02-14 01:00:00+00:00,New York Knicks,40000,35746,0,2826,1807,0,12,4.00,0,4.00,0.00,0.00,0.00,1531,2021-06-25 20:33:24+00:00,False,False,False,False,VISIBLE,acc76042-ad61-428c-9a86-72487410fa0d,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+acc76042-ad61-428c-9a86-72487410fa0d
2022-01-16 22:47,Isaac Okoro,37263,Base Set,Common,2,Dunk,2021-03-04 00:00:00+00:00,Cleveland Cavaliers,40000,36540,0,2496,1183,0,12,-3.00,8,5.00,0.00,0.00,0.00,1481,2021-10-13 19:51:12+00:00,False,False,True,True,VISIBLE,1ac58abf-4135-4dd6-9a29-375a552637e4,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1ac58abf-4135-4dd6-9a29-375a552637e4
2022-01-16 22:46,Payton Pritchard,35790,Base Set,Common,2,Layup,2021-01-07 00:30:00+00:00,Boston Celtics,40000,36482,0,2270,1445,0,12,4.00,0,4.00,-20.00,0.00,-20.00,1478,2021-07-09 03:45:19+00:00,False,False,True,True,VISIBLE,f5a98c30-0ee5-48be-90d7-b1e77711f585,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+f5a98c30-0ee5-48be-90d7-b1e77711f585
2022-01-16 22:45,Kyrie Irving,39772,Base Set,Common,2,Jump Shot,2021-01-21 00:00:00+00:00,Brooklyn Nets,40000,35582,0,2784,1841,0,12,6.00,0,6.00,0.00,0.00,0.00,1849,2021-12-30 23:03:15+00:00,False,False,False,False,VISIBLE,3ca5103d-b4eb-4cf2-a02d-89b4259e7502,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+3ca5103d-b4eb-4cf2-a02d-89b4259e7502
2022-01-16 22:44,Clint Capela,39392,Base Set,Common,2,Block,2021-04-06 23:30:00+00:00,Atlanta Hawks,40000,35575,0,2858,2291,0,12,-1.00,5,4.00,0.00,0.00,0.00,1578,2021-11-27 02:39:50+00:00,False,False,False,False,VISIBLE,35d2f797-9070-4ffe-a18a-edc5f91aa5f2,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+35d2f797-9070-4ffe-a18a-edc5f91aa5f2
2022-01-16 22:44,Pascal Siakam,39603,Base Set,Common,2,Dunk,2021-02-01 00:00:00+00:00,Toronto Raptors,40000,35707,0,2727,1806,0,12,7.00,0,7.00,16.67,16.67,16.67,904,2021-11-28 21:18:58+00:00,False,False,False,False,VISIBLE,9350f6b8-eb6b-4c3b-bf4a-d73685442815,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+9350f6b8-eb6b-4c3b-bf4a-d73685442815
2022-01-16 22:44,Immanuel Quickley,39672,Base Set,Common,2,Handles,2021-01-17 18:00:00+00:00,New York Knicks,40000,35687,0,2710,1713,0,12,0.00,6,6.00,-14.29,-14.29,-14.29,919,2022-01-09 05:53:05+00:00,False,False,True,True,VISIBLE,6938e461-3c73-4901-ba5c-f81b924ff2de,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+6938e461-3c73-4901-ba5c-f81b924ff2de
